"sppid","species","scinam","rank","spp_code","tsnid","ndet","nsite","map.det","useavail.north","veghf.north","useavail.south","soilhf.south","map.pred","origin","nonnative","comments"
"Solidago.altissima.lepida","Tall Goldenrod","Solidago altissima/lepida","Species","SolidagoAltissima",99004482,618,263,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Solidago.canadensis.s.l.","Canada Goldenrod","Solidago canadensis s.l.","Species","SolidagoCanadensis",99005438,8,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Solidago.gigantea","Late Goldenrod","Solidago gigantea","Species","SolidagoGigantea",99004485,24,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Solidago.missouriensis","Low Goldenrod","Solidago missouriensis","Species","SolidagoMissouriensis",99004486,429,150,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Solidago.mollis","Velvety Goldenrod","Solidago mollis","Species","SolidagoMollis",99004487,25,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Solidago.multiradiata","Alpine Goldenrod","Solidago multiradiata","Species","SolidagoMultiradiata",99004488,106,53,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Solidago.nemoralis","Showy Goldenrod","Solidago nemoralis","Species","SolidagoNemoralis",99004489,13,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Solidago.rigida","Stiff Goldenrod","Solidago rigida","Species","SolidagoRigida",99004490,60,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Solidago.simplex","Mountain Goldenrod","Solidago simplex","Species","SolidagoSimplex",99004492,158,67,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Sonchus","Sow Thistles","Sonchus","Genus","Sonchus",99004586,22,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Sonchus.arvensis","Perennial Sow Thistle","Sonchus arvensis","Species","SonchusArvensis",99004587,482,207,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Sonchus.asper.oleraceus","Prickly Annual Sow Thistle","Sonchus asper/oleraceus","Species","SonchusAsper",99004590,163,67,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Sorbaria.sorbifolia","False Spiraea","Sorbaria sorbifolia","Species","SorbariaSorbifolia",99005440,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Sorbus","Mountain Ash","Sorbus","Genus","Sorbus",99003647,13,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Sorbus.decora","Showy Mountain Ash","Sorbus decora","Species","SorbusDecora",99005366,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Sorbus.scopulina","Western Mountain Ash","Sorbus scopulina","Species","SorbusScopulina",99003649,66,34,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Sparganium","Bur Reeds","Sparganium","Genus","Sparganium",99004093,8,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Sparganium.angustifolium.emersum","Narrow Leaved Bur Reed","Sparganium angustifolium/emersum","Species","SparganiumAngustifolium",99004096,16,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Sparganium.eurycarpum","Giant Bur Reed","Sparganium eurycarpum","Species","SparganiumEurycarpum",99004097,9,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Spartina.gracilis","Alkali Cord Grass","Spartina gracilis","Species","SpartinaGracilis",99003947,25,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Spergula.arvensis",NA,"Spergula arvensis","Species","SpergulaArvensis",99005259,30,14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Spergularia.salina","Salt Marsh Sand Spurry","Spergularia salina","Species","SpergulariaSalina",99004316,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Sphaeralcea.coccinea","Scarlet Mallow","Sphaeralcea coccinea","Species","SphaeralceaCoccinea",99003775,442,137,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Sphenopholis.intermedia","Slender Wedge Grass","Sphenopholis intermedia","Species","SphenopholisIntermedia",99003950,7,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Spiraea","Spirea","Spiraea","Genus","Spiraea",99003650,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Spiraea.alba","Narrow Leaved Meadowsweet","Spiraea alba","Species","SpiraeaAlba",99003651,46,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Spiraea.japonica","Japanese spiraea","Spiraea japonica","Species","SpiraeaJaponica",99005367,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Spiraea.lucida","White Meadowsweet","Spiraea lucida","Species","SpiraeaLucida",99004855,102,35,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Spiranthes.romanzoffiana","Hooded Ladies' Tresses","Spiranthes romanzoffiana","Species","SpiranthesRomanzoffiana",99003836,140,75,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Spirodela.polyrhiza","Larger Duckweed","Spirodela polyrhiza","Species","SpirodelaPolyrhiza",99002800,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Sporobolus.cryptandrus","Sand Dropseed","Sporobolus cryptandrus","Species","SporobolusCryptandrus",99003953,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Sporobolus.neglectus","Annual Dropseed","Sporobolus neglectus","Species","SporobolusNeglectus",99003954,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Stachys.palustris","Marsh Hedge Nettle","Stachys palustris","Species","StachysPalustris",99002680,236,111,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Stellaria","Chickweeds and Starworts","Stellaria","Genus","Stellaria",99004317,7,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Stellaria.borealis","Northern Stitchwort","Stellaria borealis","Species","StellariaBorealis",99004319,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Stellaria.calycantha","Northern Stitchwort","Stellaria calycantha","Species","StellariaCalycantha",99004320,63,33,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Stellaria.crassifolia","Fleshy Stitchwort","Stellaria crassifolia","Species","StellariaCrassifolia",99004321,11,7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Stellaria.crispa","Wavy Leaved Chickweed","Stellaria crispa","Species","StellariaCrispa",99004322,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Stellaria.longifolia","Long Leaved Chickweed","Stellaria longifolia","Species","StellariaLongifolia",99004323,626,298,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Stellaria.longipes","Long Stalked Chickweed","Stellaria longipes","Species","StellariaLongipes",99004324,118,60,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Stellaria.media","Common Chickweed","Stellaria media","Species","StellariaMedia",99004325,130,52,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Stenanthium.occidentale","Bronze Bells","Stenanthium occidentale","Species","StenanthiumOccidentale",99005175,12,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Stipa","Needlegrass","Stipa","Genus","Stipa",99004078,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Streptopus.amplexifolius","Clasping Leaved Twisted Stalk","Streptopus amplexifolius","Species","StreptopusAmplexifolius",99003847,99,41,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Stuckenia.filiformis","Thread Leaved Pondweed","Stuckenia filiformis","Species","StuckeniaFiliformis",99005081,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Stuckenia.pectinata","Sago Pondweed","Stuckenia pectinata","Species","StuckeniaPectinata",99005082,9,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Stuckenia.vaginata","Large Sheath Pondweed","Stuckenia vaginata","Species","StuckeniaVaginata",99005083,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Suaeda.calceoliformis","Western Sea Blite","Suaeda calceoliformis","Species","SuaedaCalceoliformis",99004260,20,11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Symphoricarpos","Snowberries","Symphoricarpos","Genus","Symphoricarpos",99002751,24,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Symphoricarpos.albus","Snowberry","Symphoricarpos albus","Species","SymphoricarposAlbus",99002753,801,284,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Symphoricarpos.occidentalis","Buckbrush","Symphoricarpos occidentalis","Species","SymphoricarposOccidentalis",99002752,920,304,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Symphyotrichum","Asters","Symphyotrichum","Genus","Symphyotrichum",99004494,31,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Symphyotrichum.ascendens","Western Aster","Symphyotrichum ascendens","Species","SymphyotrichumAscendens",99004496,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Symphyotrichum.boreale","Marsh Aster","Symphyotrichum boreale","Species","SymphyotrichumBoreale",99004497,32,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Symphyotrichum.ciliatum","Rayless Aster","Symphyotrichum ciliatum","Species","SymphyotrichumCiliatum",99004498,29,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Symphyotrichum.ciliolatum","Lindley's Aster","Symphyotrichum ciliolatum","Species","SymphyotrichumCiliolatum",99004499,1392,491,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Symphyotrichum.ericoides.falcatum","Manyflowered Aster","Symphyotrichum ericoides/falcatum","Species","SymphyotrichumEricoides",99004502,533,179,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Symphyotrichum.laeve","Smooth Blue Aster","Symphyotrichum laeve","Species","SymphyotrichumLaeve",99004505,282,125,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Symphyotrichum.lanceolatum","Western Willow Aster","Symphyotrichum lanceolatum","Species","SymphyotrichumLanceolatum",99005302,95,47,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Symphyotrichum.puniceum","Purple Stemmed Aster","Symphyotrichum puniceum","Species","SymphyotrichumPuniceum",99005318,314,147,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Syringa","Lilacs","Syringa","Genus","Syringa",99002764,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Syringa.reticulata","Japanese Tree Lilac","Syringa reticulata","Species","SyringaReticulata",99002765,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Syringa.vulgaris","Lilac","Syringa vulgaris","Species","SyringaVulgaris",99002766,6,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Tanacetum.vulgare",NA,"Tanacetum vulgare","Species","TanacetumBipinnatum",99004513,35,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Taraxacum.ceratophorum","Northern Dandelion","Taraxacum ceratophorum","Species","TaraxacumCeratophorum",99004516,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Taraxacum.officinale...erythrospermum","Common Dandelion","Taraxacum officinale / erythrospermum","Species","TaraxacumOfficinale",99004517,2651,856,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Taxus","Yews","Taxus","Genus","Taxus",99004842,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Tephroseris.palustris","Marsh Ragwort","Tephroseris palustris","Species","TephroserisPalustris",99000273,9,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Thalictrum","Meadow Rues","Thalictrum","Genus","Thalictrum",99004756,12,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Thalictrum.dasycarpum","Tall Meadow Rue","Thalictrum dasycarpum","Species","ThalictrumDasycarpum",99004757,37,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Thalictrum.occidentale","Western Meadow Rue","Thalictrum occidentale","Species","ThalictrumOccidentale",99004758,33,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Thalictrum.sparsiflorum","Flat Fruited Meadow Rue","Thalictrum sparsiflorum","Species","ThalictrumSparsiflorum",99004759,30,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Thalictrum.venulosum","Veiny Meadow Rue","Thalictrum venulosum","Species","ThalictrumVenulosum",99004760,500,212,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Thermopsis.rhombifolia","Golden Bean","Thermopsis rhombifolia","Species","ThermopsisRhombifolia",99003712,555,195,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Thinopyrum.intermedium","Intermediate Wheatgrass","Thinopyrum intermedium","Species","ThinopyrumIntermedium",99003967,12,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Thlaspi.arvense","Stinkweed","Thlaspi arvense","Species","ThlaspiArvense",99002036,549,215,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Thunbergia.alata","Black Eyed Susan Vine","Thunbergia alata","Species","ThunbergiaAlata",99005444,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Tiarella.trifoliata","Laceflower","Tiarella trifoliata","Species","TiarellaTrifoliata",99005233,12,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Torreyochloa.pallida","Fernald's False Manna Grass","Torreyochloa pallida","Species","TorreyochloaPallida",99003971,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Toxicoscordion.venenosum",NA,"Toxicoscordion venenosum","Species","ToxicoscordionVenenosum",99003857,67,31,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Tragopogon.pratensis","Meadow Goat","Tragopogon pratensis","Species","TragopogonPratensis",99004594,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Triantha.glutinosa","Sticky False Aspholdel","Triantha glutinosa","Species","TrianthaGlutinosa",99002728,15,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Trichophorum.alpinum","Hudson Bay Bulrush","Trichophorum alpinum","Species","TrichophorumAlpinum",99004197,8,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Trientalis.borealis","Northern Starflower","Trientalis borealis","Species","TrientalisBorealis",99004630,576,230,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Trientalis.europaea","Arctic Starflower","Trientalis europaea","Species","TrientalisEuropaea",99004631,14,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Trifolium","Clovers","Trifolium","Genus","Trifolium",99003743,9,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Trifolium.hybridum","Alsike Clover","Trifolium hybridum","Species","TrifoliumHybridum",99003745,763,285,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Trifolium.pratense","Red Clover","Trifolium pratense","Species","TrifoliumPratense",99003746,406,162,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Trifolium.repens","White Clover","Trifolium repens","Species","TrifoliumRepens",99003747,516,189,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Triglochin.maritima","Seaside Arrow Grass","Triglochin maritima","Species","TriglochinMaritima",99003223,163,60,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Triglochin.palustris","Slender Arrow Grass","Triglochin palustris","Species","TriglochinPalustris",99003220,16,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Tripleurospermum.inodorum","Scentless Chamomile","Tripleurospermum inodorum","Species","TripleurospermumInodorum",99004519,70,34,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Exotic",TRUE,NA
"Trisetum.spicatum","Spike Trisetum","Trisetum spicatum","Species","TrisetumSpicatum",99004080,22,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Triticosecale","Hybrid Rye","Triticosecale","Genus","Triticosecale",99004920,22,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Triticum","Wheat","Triticum","Genus","Triticum",99003972,487,135,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Trollius.albiflorus","Spreading Globeflower","Trollius albiflorus","Species","TrolliusAlbiflorus",99005337,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Turritis.glabra","Tower Mustard","Turritis glabra","Species","TurritisGlabra",99002013,42,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Typha.latifolia","Common Cattail","Typha latifolia","Species","TyphaLatifolia",99004101,281,137,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Ulmus.americana","American Elm","Ulmus americana","Species","UlmusAmericana",99003659,8,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Ulmus.pumila","Siberian Elm","Ulmus pumila","Species","UlmusPumila",99003660,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Urtica","Nettles and Allies","Urtica","Genus","Urtica",99003662,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Urtica.dioica","Common Nettle","Urtica dioica","Species","UrticaDioica",99003663,442,213,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Utricularia.intermedia","Flat Leaved Bladderwort","Utricularia intermedia","Species","UtriculariaIntermedia",99005060,29,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Utricularia.minor","Small Bladderwort","Utricularia minor","Species","UtriculariaMinor",99005061,4,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Utricularia.vulgaris","Common Bladderwort","Utricularia vulgaris","Species","UtriculariaVulgaris",99005288,57,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Vaccaria.hispanica","Cow Cockle","Vaccaria hispanica","Species","VaccariaHispanica",99004327,40,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Vaccinium","Blueberries","Vaccinium","Genus","Vaccinium",99004672,37,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Vaccinium.cespitosum",NA,"Vaccinium cespitosum","Species","VacciniumCespitosum",99004674,293,124,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Vaccinium.membranaceum","Tall Bilberry","Vaccinium membranaceum","Species","VacciniumMembranaceum",99004675,63,21,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Vaccinium.myrtilloides","Common Blueberry","Vaccinium myrtilloides","Species","VacciniumMyrtilloides",99004676,1370,455,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Vaccinium.myrtillus","Low Bilberry","Vaccinium myrtillus","Species","VacciniumMyrtillus",99004677,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Vaccinium.oxycoccos","Small Bog Cranberry","Vaccinium oxycoccos","Species","VacciniumOxycoccos",99004679,1024,332,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Vaccinium.scoparium","Grouseberry","Vaccinium scoparium","Species","VacciniumScoparium",99004680,10,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Vaccinium.uliginosum","Bog Bilberry","Vaccinium uliginosum","Species","VacciniumUliginosum",99004681,69,26,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Vaccinium.vitis.idaea","Bog Cranberry","Vaccinium vitis-idaea","Species","VacciniumVitisidaea",99004682,2078,627,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Valeriana.dioica","Northern Valerian","Valeriana dioica","Species","ValerianaDioica",99002739,21,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Valeriana.sitchensis","Mountain Valerian","Valeriana sitchensis","Species","ValerianaSitchensis",99002741,12,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Veratrum.viride","Green False Hellbore","Veratrum viride","Species","VeratrumViride",99003853,10,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Verbena","Vervains","Verbena","Genus","Verbena",99002670,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Verbena.bracteata","Carpet Vervain","Verbena bracteata","Species","VerbenaBracteata",99002671,15,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Veronica","Speedwells","Veronica","Genus","Veronica",99005131,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Veronica.americana","American Brooklime","Veronica americana","Species","VeronicaAmericana",99005135,36,22,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Veronica.peregrina","Hairy Speedwell","Veronica peregrina","Species","VeronicaPeregrina",99005136,76,40,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Veronica.scutellata","Marsh Speedwell","Veronica scutellata","Species","VeronicaScutellata",99005137,11,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Veronica.serpyllifolia","Thyme Leaved Speedwell","Veronica serpyllifolia","Species","VeronicaSerpyllifolia",99005138,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Veronica.spicata",NA,"Veronica spicata","Species","VeronicaSpicata",99005132,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Viburnum.edule","Low Bush Cranberry","Viburnum edule","Species","ViburnumEdule",99002748,1812,580,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Viburnum.opulus","High Bush Cranberry","Viburnum opulus","Species","ViburnumOpulus",99002747,37,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Vicia.americana","Wild Vetch","Vicia americana","Species","ViciaAmericana",99003753,2219,742,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Vicia.cracca","Tufted Vetch","Vicia cracca","Species","ViciaCracca",99003754,10,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Viola","Violets","Viola","Genus","Viola",99003525,116,57,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,NA
"Viola.adunca","Early Blue Violet","Viola adunca","Species","ViolaAdunca",99003526,175,87,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Viola.canadensis","Western Canada Violet","Viola canadensis","Species","ViolaCanadensis",99003527,640,252,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Viola.nephrophylla","Bog Violet","Viola nephrophylla","Species","ViolaNephrophylla",99004875,8,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Viola.nuttallii","Yellow Prairie Violet","Viola nuttallii","Species","ViolaNuttallii",99003528,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Viola.palustris","Marsh Violet","Viola palustris","Species","ViolaPalustris",99003529,14,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Viola.pedunculata","Johnny Jump-Up","Viola pedunculata","Species","ViolaPedunculata",99005446,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Viola.renifolia","Kidney Leaved Violet","Viola renifolia","Species","ViolaRenifolia",99003531,829,325,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Viola.selkirkii","Selkirk's Violet","Viola selkirkii","Species","ViolaSelkirkii",99003189,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Viola.tricolor","Pansy","Viola tricolor","Species","ViolaTricolor",99003533,5,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Viola.Wittrockiana","Pansy","Viola Wittrockiana","Species","ViolaWittrockiana",99003115,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Poaceae","Six Weeks Fescue","Poaceae","Species","VulpiaOctoflora",99003982,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Woodsia.ilvensis","Rusty Woodsia","Woodsia ilvensis","Species","WoodsiaIlvensis",17741,8,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Xanthisma.spinulosum","Lace Tansy Aster","Xanthisma spinulosum","Species","XanthismaSpinulosum",99004526,126,59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Xanthium.strumarium","Cocklebur","Xanthium strumarium","Species","XanthiumStrumarium",99004528,4,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Zea.mays","Corn","Zea mays","Species","ZeaMays",99003986,11,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Zigadenus.elegans","White Camas","Zigadenus elegans","Species","ZigadenusElegans",99005260,92,42,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
